UniverName,Name,Code,Scholarship,Contract,PSchol,PCont,Lang,Type,FirstSub,SecondSub
Samarqand Davlat Universiteti,Fizika,5140200,88.2,56.9,47,30,ru,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Fizika va astronomiya,5110200,78.7,56.7,42,30,ru,kunduzgi,NaN,NaN
Samarqand Davlat Universiteti,Geografiya va iqtisodiy bilim asoslari,5110500,82.0,59.7,44,32,ru,kunduzgi,Matematika,Geografiya
Samarqand Davlat Universiteti,Geologiya (faoliyat sohasi bo‘yicha),5140800,69.2,56.7,37,30,ru,kunduzgi,Matematika,Geografiya
Samarqand Davlat Universiteti,Ijtimoiy ish: oila va bolalar bilan ishlash,5520102,106.9,63.0,57,33,ru,kunduzgi,Matematika,Chet tili
Samarqand Davlat Universiteti,Kimyo,5110300,78.3,59.7,42,32,ru,kunduzgi,Kimyo,Matematika
Samarqand Davlat Universiteti,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,75.4,59.6,40,32,ru,kunduzgi,Kimyo,Matematika
Samarqand Davlat Universiteti,Kompyuter ilmlari va dasturlash texnologiyalari (yo‘nalishlar bo‘yicha),5330100,72.4,63.1,38,33,ru,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Maktabgacha ta’lim,5111800,72.5,66.0,38,35,ru,kunduzgi,Biologiya,Ona tili
Samarqand Davlat Universiteti,Matematika,5130100,81.6,63.0,43,33,ru,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Matematika va informatika,5110100,75.9,60.1,40,32,ru,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,O‘zga tilli guruhlarda rus tili (o‘zbek guruhlari uchun),5112501,132.1,109.5,71,58,ru,kunduzgi,NaN,NaN
Samarqand Davlat Universiteti,Psixologiya: amaliy psixologiya,5210203,157.6,78.4,84,42,ru,kunduzgi,Biologiya,Ona tili
Samarqand Davlat Universiteti,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,113.7,79.3,61,42,ru,kunduzgi,Tarix,Geografiya
Samarqand Davlat Universiteti,Yurisprudensiya (faoliyat turlari bo‘yicha),5240101,164.1,147.6,88,79,ru,kunduzgi,Tarix,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Aholi va turistlarning ovqatlanishini tashkil etish servisi,5611400,106.5,78.1,57,41,ru,kunduzgi,Kimyo,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Inson resurslarini boshqarish,5231600,144.2,109.9,77,59,ru,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,173.3,131.8,93,70,ru,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Marketing (tarmoqlar va sohalar bo‘yicha),5230400,141.0,113.7,75,61,ru,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,160.2,116.5,86,62,ru,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Moliya va moliyaviy texnologiyalar,5230600,153.9,125.5,82,67,ru,kunduzgi,Matematika,Chet tili
Samarqand Qishloq Xojalik Instituti,Veterinariya diagnostikasi va laboratoriya ishlari,5440300,88.3,72.8,47,39,ru,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Veterinariya meditsinasi (faoliyat turlari bo‘yicha),5440100,104.4,79.5,56,42,ru,kunduzgi,Biologiya,Kimyo
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Dasturiy injiniring,5330600,114.1,78.8,61,42,ru,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Kompyuter injiniringi: AT-Servis,5330502,85.4,66.2,45,35,ru,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Kompyuter injiniringi: “Kompyuter injiniringi”,5330501,79.7,66.8,42,35,ru,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Telekommunikatsiya texnologiyalari (“Telekommunikatsiyalar”),5350101,79.5,66.2,42,35,ru,kunduzgi,Matematika,Fizika
Toshkent Tibbiyot Akademiyasi,Oliy hamshiralik ishi,5510700,85.0,57.2,45,30,ru,kunduzgi,Biologiya,Ona tili
Toshkent Tibbiyot Akademiyasi,Tibbiy profilaktika ishi,5510300,95.1,81.7,51,43,ru,kunduzgi,Biologiya,Kimyo
Toshkent Tibbiyot Akademiyasi,Tibbiy-biologik ish,5510900,131.6,100.6,70,54,ru,kunduzgi,Biologiya,Kimyo
Toshkent Arxitektura Qurilish Instituti,Arxitektura (turlari bo‘yicha),5340100,132.2,97.3,71,52,ru,kunduzgi,Matematika,Ona tili
Toshkent Arxitektura Qurilish Instituti,Bino va inshootlar qurilishi (neft-gazni qayta ishlash sanoati obyektlari),5340201,122.9,69.4,66,37,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,126.2,84.6,67,45,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Devorbop va pardozbop qurilish materiallari texnologiyasi,5341800,81.9,60.0,44,32,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,72.5,60.1,38,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Arxitektura Qurilish Instituti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,75.7,57.0,40,30,ru,kunduzgi,Matematika,Geografiya
Toshkent Arxitektura Qurilish Instituti,Gidrotexnika qurilishi (turlari bo‘yicha),5340700,72.8,60.0,39,32,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,163.6,134.6,87,72,ru,kunduzgi,Matematika,Chet tili
Toshkent Arxitektura Qurilish Instituti,Materialshunoslik va yangi materiallar texnologiyasi (qurilish),5320101,87.7,56.9,47,30,ru,kunduzgi,Kimyo,Matematika
Toshkent Arxitektura Qurilish Instituti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,150.6,134.0,80,72,ru,kunduzgi,Matematika,Chet tili
Toshkent Arxitektura Qurilish Instituti,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",5310900,84.8,59.9,45,32,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Muhandislik kommunikatsiyalari qurilishi va montaji (turlari bo‘yicha),5340400,104.3,63.1,56,33,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Qiymat injiniringi va ko‘chmas mulk ekspertizasi,5340900,88.2,65.7,47,35,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,"Qurilish materiallari, buyumlari va konstruksiyalarini ishlab chiqarish",5340500,85.4,66.2,45,35,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Shahar qurilishi hamda kommunal infratuzilmani tashkil etish va boshqarish,5340300,119.8,72.5,64,38,ru,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Suv ta’minoti va kanalizatsiya tizimlarini loyihalashtirish va ekspluatatsiyasi,5341200,91.6,62.9,49,33,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universiteti,Agrobiznes va investitsion faoliyat,5233300,138.1,121.8,74,65,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universiteti,Agrokimyo va agrotuproqshunoslik,5410100,91.6,63.2,49,33,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Agronomiya (dehqonchilik mahsulotlari turlari bo‘yicha),5410200,78.8,63.4,42,34,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Dorivor o‘simliklarni yetishtirish va qayta ishlash texnologiyasi,5411100,94.6,75.6,50,40,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Ipakchilik va tutchilik,5410900,81.8,59.6,43,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Iqtisodiyot: qishloq xo‘jaligi iqtisodiyoti,5230102,141.7,119.4,76,64,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universiteti,Issiqxona xo‘jaligini tashkil etish va yuritish,5411700,72.9,59.5,39,31,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Manzarali bog‘dorchilik va ko‘kalamzorlashtirish,5411200,69.4,63.0,37,33,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Marketing (qishloq xo‘jaligida),5230402,138.2,119.1,74,64,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universiteti,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",5310900,75.3,56.8,40,30,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universiteti,Mevachilik va uzumchilik,5411000,85.4,62.9,45,33,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,O‘rmonchilik,5410800,69.6,59.9,37,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,O‘simliklar va qishloq xo‘jalik mahsulotlari karantini,5411500,69.5,59.8,37,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,O‘simliklarni himoya qilish (ekin turlari bo‘yicha),5410300,75.8,65.8,40,35,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Qishloq xo‘jaligi ekinlari seleksiyasi va urug‘chiligi (ekin turlari bo‘yicha),5410400,88.0,69.0,47,37,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Qishloq xo‘jalik mahsulotlarini saqlash va dastlabki ishlash texnologiyasi (mahsulotlar turlari bo‘yicha),5410500,75.1,60.0,40,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,"Sabzavotchilik, polizchilik va kartoshkachilik",5411600,79.1,59.7,42,32,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universiteti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (qishloq xo‘jaligida),5311002,69.1,59.6,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universiteti,Zooinjeneriya: baliqchilik,5410601,82.0,66.2,44,35,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Pedagogika Universiteti,Biologiya,5110400,126.8,104.4,68,56,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Pedagogika Universiteti,Boshlang‘ich ta’lim,5111700,128.6,98.2,69,52,ru,kunduzgi,Matematika,Ona tili
Toshkent Davlat Pedagogika Universiteti,Chaqiriqqacha harbiy taʼlim,5111500,97.2,72.4,52,38,ru,kunduzgi,NaN,NaN
Toshkent Davlat Pedagogika Universiteti,Defektologiya: logopediya,5111901,132.6,100.2,71,53,ru,kunduzgi,Biologiya,Ona tili
Toshkent Davlat Pedagogika Universiteti,Fizika va astronomiya,5110200,91.2,63.2,49,33,ru,kunduzgi,NaN,NaN
Toshkent Davlat Pedagogika Universiteti,Geografiya va iqtisodiy bilim asoslari,5110500,97.6,63.0,52,33,ru,kunduzgi,Matematika,Geografiya
Toshkent Davlat Pedagogika Universiteti,Kimyo,5110300,69.6,59.9,37,32,ru,kunduzgi,Kimyo,Matematika
Toshkent Davlat Pedagogika Universiteti,Maktabgacha ta’lim,5111800,91.0,81.8,48,43,ru,kunduzgi,Biologiya,Ona tili
Toshkent Davlat Pedagogika Universiteti,Maktabgacha ta’lim psixologiyasi va pedagogikasi,5112700,91.7,81.9,49,44,ru,kunduzgi,Biologiya,Ona tili
Toshkent Davlat Pedagogika Universiteti,Matematika va informatika,5110100,84.8,65.9,45,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Pedagogika Universiteti,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi",5111600,116.7,81.7,62,43,ru,kunduzgi,Tarix,Ona tili
Toshkent Davlat Pedagogika Universiteti,Ona tili va adabiyot: koreys tili va adabiyoti,5111303,164.2,142.5,88,76,ru,kunduzgi,Ona tili,Chet tili
Toshkent Davlat Pedagogika Universiteti,Ona tili va adabiyot: rus tili va adabiyoti,5111301,122.8,101.0,66,54,ru,kunduzgi,NaN,NaN
Toshkent Davlat Pedagogika Universiteti,O‘zga tilli guruhlarda rus tili (o‘zbek guruhlari uchun),5112501,119.6,106.2,64,57,ru,kunduzgi,NaN,NaN
Toshkent Davlat Pedagogika Universiteti,Psixologiya: amaliy psixologiya,5210203,113.6,94.0,61,50,ru,kunduzgi,Biologiya,Ona tili
Toshkent Davlat Pedagogika Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,158.0,151.5,84,81,ru,kunduzgi,Ona tili,Chet tili
Toshkent Davlat Stomotologiya Instituti,Stomatologiya (yo‘nalishlar bo‘yicha),5510400,167.1,142.2,89,76,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universiteti,Avtomobilsozlik va traktorsozlik,5310500,116.5,66.2,62,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Axborot tizimlari va texnologiyalari (tarmoqlar va sohalar bo‘yicha),5330200,110.1,78.7,59,42,ru,kunduzgi,NaN,NaN
Toshkent Davlat Texnika Universiteti,Bino va inshootlar qurilishi (neft-gazni qayta ishlash sanoati obyektlari),5340201,129.6,66.0,69,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Biotexnologiya (tarmoqlar bo‘yicha),5320500,84.8,62.9,45,33,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universiteti,Biotibbiyot muhandisligi,5313000,91.4,66.0,49,35,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universiteti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,72.5,62.9,38,33,ru,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universiteti,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),5310200,123.3,66.5,66,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",5310700,100.5,63.3,54,34,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Elektron apparaturalar ishlab chiqarish texnologiyasi,5321900,78.3,56.7,42,30,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Elektronika va asbobsozlik (tarmoqlar bo‘yicha),5310800,69.4,59.8,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Energetika (tarmoqlar bo‘yicha),5310100,132.5,73.2,71,39,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Energiya mashinasozligi (tarmoqlar bo‘yicha),5312500,75.5,60.0,40,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Energiya tejamkorligi va energoaudit,5312100,88.2,60.1,47,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,"Foydali qazilma konlari geologiyasi, qidiruv va razvedkasi (kon turlari bo‘yicha)",5311700,78.6,60.0,42,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Gaz jihozlaridan foydalanish va ularga xizmat ko‘rsatish,5313700,75.7,59.9,40,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,75.6,56.9,40,30,ru,kunduzgi,Matematika,Geografiya
Toshkent Davlat Texnika Universiteti,Gidroenergetika,5311100,91.5,62.8,49,33,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Gidrogeologiya va muhandislik geologiyasi,5311800,68.9,56.8,37,30,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Hayotiy faoliyat xavfsizligi,5640100,82.2,63.0,44,33,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Konchilik elektr mexanikasi,5312200,69.2,59.6,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Konchilik ishi (faoliyat turlari bo‘yicha),5311600,69.1,60.1,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Korporativ boshqaruv,5231900,147.9,131.4,79,70,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Texnika Universiteti,Lazer-yorug‘lik texnologiyalari va optoelektronika,5312900,81.9,59.9,44,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Marksheyderlik ishi,5312300,79.1,63.0,42,33,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,"Mashinasozlik texnologiyasi, mashinasozlik ishlab chiqarishini jihozlash va avtomatlashtirish",5320200,85.5,66.1,45,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Materialshunoslik va yangi materiallar texnologiyasi (tarmoqlar bo‘yicha),5320100,75.5,59.6,40,32,ru,kunduzgi,Kimyo,Matematika
Toshkent Davlat Texnika Universiteti,Mehnat muhofazasi va texnika xavfsizligi (tarmoqlar bo‘yicha),5640200,97.5,60.1,52,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Menejment (sanoat korxonalarida innovatsion loyihalar boshqaruvi),5230212,166.6,141.6,89,76,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Texnika Universiteti,Metallar texnologiyalari (jarayon turlari bo‘yicha),5322100,69.5,59.9,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Metallurgiya,5310300,81.7,63.1,43,33,ru,kunduzgi,Kimyo,Matematika
Toshkent Davlat Texnika Universiteti,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",5310900,91.5,59.4,49,31,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Mexatronika va robototexnika,5312600,104.0,62.8,55,33,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Muqobil energiya manbalari (turlari bo‘yicha),5312400,75.4,57.0,40,30,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Neft va gaz ishi (faoliyat turlari bo‘yicha),5311900,138.7,75.6,74,40,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Neft-gazkimyo sanoati texnologiyasi,5321400,81.7,59.4,43,31,ru,kunduzgi,Kimyo,Matematika
Toshkent Davlat Texnika Universiteti,Payvandlash texnologiyasi va jihozlari,5314800,69.4,59.8,37,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Radioelektron qurilmalar va tizimlar (tarmoqlar bo‘yicha),5350700,79.0,66.2,42,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,107.0,69.2,57,37,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Texnologik mashinalar va jihozlar (tarmoqlar bo‘yicha),5320300,85.1,60.2,45,32,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universiteti,Transport vositalari muhandisligi (turlari bo‘yicha),5310600,75.6,63.1,40,33,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Aviatsiya injiniringi,5314000,132.8,82.7,71,44,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,116.3,69.6,62,37,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),5310200,94.9,69.6,51,37,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",5310700,104.1,69.2,55,37,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Havo kemalarining texnik ekspluatatsiyasi,5310400,122.8,79.1,66,42,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Radioelektron qurilmalar va tizimlar (tarmoqlar bo‘yicha),5350700,81.8,66.2,43,35,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,81.8,66.3,43,35,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Transport logistikasi (transport turlari bo‘yicha),5620100,129.7,91.7,69,49,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Transport vositalari muhandisligi (turlari bo‘yicha),5310600,94.5,66.5,50,35,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Yo‘l harakatini tashkil etish,5620400,85.3,72.5,45,38,ru,kunduzgi,Matematika,Fizika
Toshkent Avtomobil Yollari Instituti,Yo‘l muhandisligi (sohalar va faoliyat turlari bo‘yicha),5340600,82.3,66.2,44,35,ru,kunduzgi,Matematika,Fizika
Toshkent Davlat Sharqshunoslik Instituti,Filologiya va tillarni o‘qitish: arab tili,5120106,189.0,163.9,101,88,ru,kunduzgi,Ona tili,Chet tili
Toshkent Davlat Sharqshunoslik Instituti,Filologiya va tillarni o‘qitish: turk tili,5120119,176.4,148.5,94,79,ru,kunduzgi,Ona tili,Chet tili
Toshkent Davlat Sharqshunoslik Instituti,Siyosatshunoslik,5210300,176.2,150.9,94,81,ru,kunduzgi,Tarix,Chet tili
Toshkent Davlat Sharqshunoslik Instituti,Tarix: Hindiston tarixi,5120303,94.4,79.3,50,42,ru,kunduzgi,Tarix,Geografiya
Toshkent Davlat Sharqshunoslik Instituti,Tarix: Markaziy Osiyo xalqlari tarixi,5120305,113.6,85.4,61,45,ru,kunduzgi,Tarix,Geografiya
Toshkent Davlat Sharqshunoslik Instituti,Turizm (faoliyat yo‘nalishlari bo‘yicha ),5610300,157.0,147.4,84,79,ru,kunduzgi,Tarix,Chet tili
Toshkent Davlat Sharqshunoslik Instituti,Xorijiy mamlakatlar iqtisodiyoti va mamlakatshunoslik: Hindiston,5231007,176.2,147.4,94,79,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Sharqshunoslik Instituti,Xorijiy mamlakatlar iqtisodiyoti va mamlakatshunoslik: Yaponiya,5231009,185.8,157.6,99,84,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Ozbek Tili Va Adabiyoti Universiteti,O‘zga tilli guruhlarda o‘zbek tili,5112400,125.4,106.2,67,57,ru,kunduzgi,NaN,NaN
Toshkent Davlat Ozbek Tili Va Adabiyoti Universiteti,Tarjima nazariyasi va amaliyoti: rus tili,5120209,157.4,123.9,84,66,ru,kunduzgi,NaN,NaN
Toshkent Davlat Iqtisodiyot Universiteti,Axborot tizimlari va texnologiyalari (tarmoqlar va sohalar bo‘yicha),5330200,176.3,79.6,94,42,ru,kunduzgi,NaN,NaN
Toshkent Davlat Iqtisodiyot Universiteti,Bank ishi va auditi,5230700,176.2,147.7,94,79,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),5230900,179.6,144.2,96,77,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Inson resurslarini boshqarish,5231600,176.2,151.1,94,81,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,189.0,166.6,101,89,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Jahon iqtisodiyoti va xalqaro iqtisodiy munosabatlar (mintaqalar va faoliyat turlari bo‘yicha),5231100,189.0,176.2,101,94,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Logistika (yo‘nalishlar bo‘yicha),5232500,173.4,144.2,93,77,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Marketing (tarmoqlar va sohalar bo‘yicha),5230400,189.0,147.4,101,79,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Mehmonxona xo‘jaligini tashkil etish va boshqarish,5610200,173.4,135.3,93,72,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,185.8,150.6,99,80,ru,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti,Mintaqaviy iqtisodiyot,5232300,173.0,144.8,93,77,ru,kunduzgi,Matematika,Chet tili
